timestamp,kWh,Building
2024-10-03 12:00:00,10.453,Admin
2024-10-03 12:00:00,7.602,Library
2024-10-03 12:00:00,12.845,Lab
2024-10-03 13:00:00,6.576,Sports
2024-10-03 13:00:00,12.891,Admin
2024-10-03 13:00:00,13.185,Lab
2024-10-03 13:00:00,9.272,Library
2024-10-03 13:00:00,8.619,Hostel
2024-10-03 14:00:00,4.304,Sports
2024-10-03 14:00:00,13.979,Lab
2024-10-03 14:00:00,9.603,Hostel
2024-10-03 14:00:00,12.713,Admin
2024-10-03 14:00:00,8.138,Library
2024-10-03 15:00:00,9.497,Hostel
2024-10-03 15:00:00,7.133,Library
2024-10-03 15:00:00,14.316,Lab
2024-10-03 15:00:00,12.835,Admin
2024-10-03 15:00:00,5.559,Sports
2024-10-03 16:00:00,8.763,Hostel
2024-10-03 16:00:00,11.76,Admin
2024-10-03 16:00:00,4.222,Sports
2024-10-03 16:00:00,12.964,Lab
2024-10-03 16:00:00,7.839,Library
2024-10-03 17:00:00,6.994,Library
2024-10-03 17:00:00,13.347,Lab
2024-10-03 17:00:00,7.152,Sports
2024-10-03 17:00:00,13.017,Admin
2024-10-03 17:00:00,8.176,Hostel
2024-10-03 18:00:00,12.839,Admin
2024-10-03 18:00:00,13.536,Lab
2024-10-03 18:00:00,9.811,Hostel
2024-10-03 18:00:00,6.952,Sports
2024-10-03 18:00:00,6.369,Library
2024-10-03 19:00:00,5.198,Sports
2024-10-03 19:00:00,13.602,Admin
2024-10-03 19:00:00,8.45,Library
2024-10-03 19:00:00,10.654,Hostel
2024-10-03 19:00:00,13.611,Lab
2024-10-03 20:00:00,7.464,Sports
2024-10-03 20:00:00,11.795,Admin
2024-10-03 20:00:00,8.064,Library
2024-10-03 20:00:00,8.496,Hostel
2024-10-03 20:00:00,13.896,Lab
2024-10-03 21:00:00,4.145,Sports
2024-10-03 21:00:00,6.344,Library
2024-10-03 21:00:00,7.18,Hostel
2024-10-03 21:00:00,12.631,Lab
2024-10-03 21:00:00,9.482,Admin
2024-10-03 22:00:00,10.251,Admin
2024-10-03 22:00:00,13.26,Lab
2024-10-03 22:00:00,3.059,Sports
2024-10-03 22:00:00,9.276,Hostel
2024-10-03 22:00:00,5.984,Library
2024-10-03 23:00:00,11.147,Admin
2024-10-03 23:00:00,6.598,Library
2024-10-03 23:00:00,4.741,Sports
2024-10-03 23:00:00,7.79,Hostel
2024-10-03 23:00:00,11.337,Lab
2024-10-04 00:00:00,7.315,Hostel
2024-10-04 00:00:00,4.211,Sports
2024-10-04 00:00:00,10.329,Admin
2024-10-04 00:00:00,5.364,Library
2024-10-04 00:00:00,11.716,Lab
2024-10-04 01:00:00,6.235,Library
2024-10-04 01:00:00,10.759,Lab
2024-10-04 01:00:00,3.821,Sports
2024-10-04 01:00:00,10.151,Admin
2024-10-04 01:00:00,8.209,Hostel
2024-10-04 02:00:00,10.134,Admin
2024-10-04 02:00:00,8.074,Hostel
2024-10-04 02:00:00,12.127,Lab
2024-10-04 02:00:00,4.389,Sports
2024-10-04 02:00:00,5.351,Library
2024-10-04 03:00:00,12.924,Lab
2024-10-04 03:00:00,7.008,Library
2024-10-04 03:00:00,7.771,Hostel
2024-10-04 03:00:00,10.657,Admin
2024-10-04 03:00:00,1.839,Sports
2024-10-04 04:00:00,10.244,Admin
2024-10-04 04:00:00,4.348,Sports
2024-10-04 04:00:00,11.381,Lab
2024-10-04 04:00:00,5.619,Library
2024-10-04 04:00:00,7.694,Hostel
2024-10-04 05:00:00,8.074,Hostel
2024-10-04 05:00:00,4.044,Sports
2024-10-04 05:00:00,9.896,Admin
2024-10-04 05:00:00,6.102,Library
2024-10-04 05:00:00,11.401,Lab
2024-10-04 06:00:00,5.24,Library
2024-10-04 06:00:00,3.495,Sports
2024-10-04 06:00:00,9.654,Admin
2024-10-04 06:00:00,6.355,Hostel
2024-10-04 06:00:00,12.327,Lab
2024-10-04 07:00:00,9.158,Admin
2024-10-04 07:00:00,3.349,Sports
2024-10-04 07:00:00,11.389,Lab
2024-10-04 07:00:00,7.68,Hostel
2024-10-04 07:00:00,7.065,Library
2024-10-04 08:00:00,14.915,Lab
2024-10-04 08:00:00,12.266,Admin
2024-10-04 08:00:00,11.106,Hostel
2024-10-04 08:00:00,8.843,Library
2024-10-04 08:00:00,7.414,Sports
2024-10-04 09:00:00,14.835,Lab
2024-10-04 09:00:00,7.415,Library
2024-10-04 09:00:00,10.646,Hostel
2024-10-04 09:00:00,6.696,Sports
2024-10-04 09:00:00,11.626,Admin
2024-10-04 10:00:00,11.55,Admin
2024-10-04 10:00:00,6.6,Sports
2024-10-04 10:00:00,10.375,Hostel
2024-10-04 10:00:00,8.865,Library
2024-10-04 10:00:00,13.585,Lab
2024-10-04 11:00:00,8.459,Library
2024-10-04 11:00:00,10.31,Hostel
2024-10-04 11:00:00,14.974,Lab
2024-10-04 11:00:00,11.662,Admin
2024-10-04 11:00:00,6.451,Sports
2024-10-04 12:00:00,14.201,Lab
2024-10-04 12:00:00,6.138,Sports
2024-10-04 12:00:00,7.281,Library
2024-10-04 12:00:00,11.72,Admin
2024-10-04 12:00:00,9.27,Hostel
2024-10-04 13:00:00,8.873,Library
2024-10-04 13:00:00,6.39,Sports
2024-10-04 13:00:00,10.908,Admin
2024-10-04 13:00:00,14.205,Lab
2024-10-04 13:00:00,9.796,Hostel
2024-10-04 14:00:00,15.178,Lab
2024-10-04 14:00:00,11.61,Admin
2024-10-04 14:00:00,7.45,Library
2024-10-04 14:00:00,6.951,Sports
2024-10-04 14:00:00,11.074,Hostel
2024-10-04 15:00:00,13.581,Lab
2024-10-04 15:00:00,6.223,Sports
2024-10-04 15:00:00,10.478,Admin
2024-10-04 15:00:00,9.845,Hostel
2024-10-04 15:00:00,7.216,Library
2024-10-04 16:00:00,13.246,Lab
2024-10-04 16:00:00,5.049,Sports
2024-10-04 16:00:00,9.961,Hostel
2024-10-04 16:00:00,13.018,Admin
2024-10-04 16:00:00,7.669,Library
2024-10-04 17:00:00,14.481,Admin
2024-10-04 17:00:00,15.308,Lab
2024-10-04 17:00:00,8.467,Library
2024-10-04 17:00:00,5.753,Sports
2024-10-04 17:00:00,10.451,Hostel
2024-10-04 18:00:00,13.869,Lab
2024-10-04 18:00:00,9.138,Hostel
2024-10-04 18:00:00,6.681,Library
2024-10-04 18:00:00,11.824,Admin
2024-10-04 18:00:00,6.069,Sports
2024-10-04 19:00:00,10.36,Hostel
2024-10-04 19:00:00,14.127,Lab
2024-10-04 19:00:00,8.415,Library
2024-10-04 19:00:00,11.657,Admin
2024-10-04 19:00:00,4.929,Sports
2024-10-04 20:00:00,10.413,Hostel
2024-10-04 20:00:00,8.082,Library
2024-10-04 20:00:00,14.587,Lab
2024-10-04 20:00:00,5.456,Sports
2024-10-04 20:00:00,12.373,Admin
2024-10-04 21:00:00,3.353,Sports
2024-10-04 21:00:00,6.596,Library
2024-10-04 21:00:00,9.989,Admin
2024-10-04 21:00:00,12.345,Lab
2024-10-04 21:00:00,8.654,Hostel
2024-10-04 22:00:00,11.279,Lab
2024-10-04 22:00:00,3.685,Sports
2024-10-04 22:00:00,7.03,Library
2024-10-04 22:00:00,8.129,Hostel
2024-10-04 22:00:00,10.661,Admin
2024-10-04 23:00:00,7.505,Hostel
2024-10-04 23:00:00,3.848,Sports
2024-10-04 23:00:00,5.49,Library
2024-10-04 23:00:00,12.398,Lab
2024-10-04 23:00:00,11.436,Admin
2024-10-05 00:00:00,6.3,Library
2024-10-05 00:00:00,3.446,Sports
2024-10-05 00:00:00,12.066,Lab
2024-10-05 00:00:00,9.816,Admin
2024-10-05 00:00:00,9.084,Hostel
2024-10-05 01:00:00,12.62,Lab
2024-10-05 01:00:00,4.994,Library
2024-10-05 01:00:00,10.88,Admin
2024-10-05 01:00:00,8.227,Hostel
2024-10-05 01:00:00,3.77,Sports
2024-10-05 02:00:00,4.692,Sports
2024-10-05 02:00:00,10.853,Admin
2024-10-05 02:00:00,8.454,Hostel
2024-10-05 02:00:00,5.022,Library
2024-10-05 02:00:00,12.251,Lab
2024-10-05 03:00:00,9.605,Admin
2024-10-05 03:00:00,6.523,Library
2024-10-05 03:00:00,4.042,Sports
2024-10-05 03:00:00,6.682,Hostel
2024-10-05 03:00:00,12.853,Lab
2024-10-05 04:00:00,13.243,Lab
2024-10-05 04:00:00,7.76,Hostel
2024-10-05 04:00:00,10.529,Admin
2024-10-05 04:00:00,3.943,Sports
2024-10-05 04:00:00,4.877,Library
2024-10-05 05:00:00,12.434,Lab
2024-10-05 05:00:00,6.884,Hostel
2024-10-05 05:00:00,4.355,Sports
2024-10-05 05:00:00,7.433,Library
2024-10-05 05:00:00,10.384,Admin
2024-10-05 06:00:00,6.453,Library
2024-10-05 06:00:00,12.558,Lab
2024-10-05 06:00:00,9.96,Admin
2024-10-05 06:00:00,5.223,Sports
2024-10-05 06:00:00,8.532,Hostel
2024-10-05 07:00:00,8.371,Hostel
2024-10-05 07:00:00,12.06,Lab
2024-10-05 07:00:00,5.25,Library
2024-10-05 07:00:00,4.1,Sports
2024-10-05 07:00:00,9.474,Admin
2024-10-05 08:00:00,12.244,Admin
2024-10-05 08:00:00,13.873,Lab
2024-10-05 08:00:00,9.223,Hostel
2024-10-05 08:00:00,7.713,Library
2024-10-05 08:00:00,6.599,Sports
2024-10-05 09:00:00,11.039,Hostel
2024-10-05 09:00:00,11.498,Admin
2024-10-05 09:00:00,6.612,Sports
2024-10-05 09:00:00,14.12,Lab
2024-10-05 09:00:00,8.153,Library
2024-10-05 10:00:00,8.969,Library
2024-10-05 10:00:00,4.063,Sports
2024-10-05 10:00:00,14.247,Lab
2024-10-05 10:00:00,11.018,Admin
2024-10-05 10:00:00,8.108,Hostel
2024-10-05 11:00:00,14.168,Lab
2024-10-05 11:00:00,9.927,Hostel
2024-10-05 11:00:00,11.626,Admin
2024-10-05 11:00:00,6.794,Sports
2024-10-05 11:00:00,8.674,Library
2024-10-05 12:00:00,10.602,Admin
2024-10-05 12:00:00,8.284,Library
2024-10-05 12:00:00,13.195,Lab
2024-10-05 12:00:00,4.609,Sports
2024-10-05 12:00:00,9.542,Hostel
2024-10-05 13:00:00,12.238,Hostel
2024-10-05 13:00:00,12.207,Admin
2024-10-05 13:00:00,7.281,Library
2024-10-05 13:00:00,14.233,Lab
2024-10-05 13:00:00,6.04,Sports
2024-10-05 14:00:00,7.708,Library
2024-10-05 14:00:00,4.89,Sports
2024-10-05 14:00:00,9.925,Hostel
2024-10-05 14:00:00,13.137,Lab
2024-10-05 14:00:00,12.852,Admin
2024-10-05 15:00:00,9.026,Library
2024-10-05 15:00:00,9.269,Hostel
2024-10-05 15:00:00,13.68,Lab
2024-10-05 15:00:00,11.674,Admin
2024-10-05 15:00:00,4.631,Sports
2024-10-05 16:00:00,12.877,Admin
2024-10-05 16:00:00,7.92,Library
2024-10-05 16:00:00,6.294,Sports
2024-10-05 16:00:00,9.218,Hostel
2024-10-05 16:00:00,13.812,Lab
2024-10-05 17:00:00,7.474,Sports
2024-10-05 17:00:00,10.292,Hostel
2024-10-05 17:00:00,11.833,Admin
2024-10-05 17:00:00,9.735,Library
2024-10-05 17:00:00,13.733,Lab
2024-10-05 18:00:00,6.843,Sports
2024-10-05 18:00:00,10.041,Hostel
2024-10-05 18:00:00,9.039,Library
2024-10-05 18:00:00,13.482,Lab
2024-10-05 18:00:00,11.629,Admin
2024-10-05 19:00:00,7.85,Hostel
2024-10-05 19:00:00,14.458,Lab
2024-10-05 19:00:00,7.752,Library
2024-10-05 19:00:00,11.31,Admin
2024-10-05 19:00:00,5.684,Sports
2024-10-05 20:00:00,7.762,Library
2024-10-05 20:00:00,7.211,Sports
2024-10-05 20:00:00,10.358,Hostel
2024-10-05 20:00:00,12.688,Admin
2024-10-05 20:00:00,14.941,Lab
2024-10-05 21:00:00,11.154,Admin
2024-10-05 21:00:00,5.99,Library
2024-10-05 21:00:00,3.716,Sports
2024-10-05 21:00:00,6.792,Hostel
2024-10-05 21:00:00,12.398,Lab
2024-10-05 22:00:00,3.578,Sports
2024-10-05 22:00:00,13.773,Lab
2024-10-05 22:00:00,7.105,Library
2024-10-05 22:00:00,8.247,Hostel
2024-10-05 22:00:00,10.269,Admin
2024-10-05 23:00:00,11.363,Lab
2024-10-05 23:00:00,6.658,Library
2024-10-05 23:00:00,4.168,Sports
2024-10-05 23:00:00,8.673,Hostel
2024-10-05 23:00:00,10.094,Admin
2024-10-06 00:00:00,5.796,Library
2024-10-06 00:00:00,1.537,Sports
2024-10-06 00:00:00,7.158,Hostel
2024-10-06 00:00:00,11.983,Lab
2024-10-06 00:00:00,9.093,Admin
2024-10-06 01:00:00,12.238,Lab
2024-10-06 01:00:00,4.778,Library
2024-10-06 01:00:00,11.025,Admin
2024-10-06 01:00:00,5.608,Hostel
2024-10-06 01:00:00,4.726,Sports
2024-10-06 02:00:00,4.454,Sports
2024-10-06 02:00:00,10.842,Admin
2024-10-06 02:00:00,8.6,Hostel
2024-10-06 02:00:00,11.789,Lab
2024-10-06 02:00:00,4.768,Library
2024-10-06 03:00:00,9.923,Admin
2024-10-06 03:00:00,11.363,Lab
2024-10-06 03:00:00,7.359,Hostel
2024-10-06 03:00:00,3.456,Sports
2024-10-06 03:00:00,5.796,Library
2024-10-06 04:00:00,11.549,Lab
2024-10-06 04:00:00,8.797,Hostel
2024-10-06 04:00:00,9.239,Admin
2024-10-06 04:00:00,5.18,Library
2024-10-06 04:00:00,5.636,Sports
2024-10-06 05:00:00,7.593,Hostel
2024-10-06 05:00:00,10.788,Admin
2024-10-06 05:00:00,11.802,Lab
2024-10-06 05:00:00,4.64,Sports
2024-10-06 05:00:00,5.823,Library
2024-10-06 06:00:00,12.783,Lab
2024-10-06 06:00:00,10.278,Admin
2024-10-06 06:00:00,5.751,Library
2024-10-06 06:00:00,2.76,Sports
2024-10-06 06:00:00,8.767,Hostel
2024-10-06 07:00:00,7.126,Hostel
2024-10-06 07:00:00,6.291,Library
2024-10-06 07:00:00,11.414,Admin
2024-10-06 07:00:00,13.065,Lab
2024-10-06 07:00:00,4.499,Sports
2024-10-06 08:00:00,6.983,Sports
2024-10-06 08:00:00,13.089,Lab
2024-10-06 08:00:00,8.458,Library
2024-10-06 08:00:00,10.409,Hostel
2024-10-06 08:00:00,12.429,Admin
2024-10-06 09:00:00,11.418,Admin
2024-10-06 09:00:00,9.199,Library
2024-10-06 09:00:00,8.519,Hostel
2024-10-06 09:00:00,13.46,Lab
2024-10-06 09:00:00,7.464,Sports
2024-10-06 10:00:00,6.218,Sports
2024-10-06 10:00:00,12.866,Lab
2024-10-06 10:00:00,9.68,Hostel
2024-10-06 10:00:00,12.033,Admin
2024-10-06 10:00:00,8.358,Library
2024-10-06 11:00:00,8.489,Library
2024-10-06 11:00:00,10.767,Hostel
2024-10-06 11:00:00,5.584,Sports
2024-10-06 11:00:00,12.49,Admin
2024-10-06 11:00:00,14.286,Lab
2024-10-06 12:00:00,14.688,Lab
2024-10-06 12:00:00,6.273,Sports
2024-10-06 12:00:00,9.682,Hostel
2024-10-06 12:00:00,8.263,Library
2024-10-06 12:00:00,11.019,Admin
2024-10-06 13:00:00,6.871,Sports
2024-10-06 13:00:00,11.102,Admin
2024-10-06 13:00:00,9.286,Hostel
2024-10-06 13:00:00,9.002,Library
2024-10-06 13:00:00,15.161,Lab
2024-10-06 14:00:00,15.229,Lab
2024-10-06 14:00:00,13.609,Admin
2024-10-06 14:00:00,9.1,Hostel
2024-10-06 14:00:00,5.499,Sports
2024-10-06 14:00:00,8.749,Library
2024-10-06 15:00:00,7.895,Library
2024-10-06 15:00:00,9.409,Hostel
2024-10-06 15:00:00,11.507,Admin
2024-10-06 15:00:00,6.873,Sports
2024-10-06 15:00:00,14.422,Lab
2024-10-06 16:00:00,11.974,Admin
2024-10-06 16:00:00,9.925,Hostel
2024-10-06 16:00:00,6.903,Sports
2024-10-06 16:00:00,8.757,Library
2024-10-06 16:00:00,12.384,Lab
2024-10-06 17:00:00,6.239,Sports
2024-10-06 17:00:00,7.033,Library
2024-10-06 17:00:00,11.849,Admin
2024-10-06 17:00:00,11.152,Hostel
2024-10-06 17:00:00,13.738,Lab
2024-10-06 18:00:00,6.736,Sports
2024-10-06 18:00:00,13.447,Lab
2024-10-06 18:00:00,12.74,Admin
2024-10-06 18:00:00,9.566,Hostel
2024-10-06 18:00:00,7.735,Library
2024-10-06 19:00:00,12.395,Admin
2024-10-06 19:00:00,6.455,Library
2024-10-06 19:00:00,5.801,Sports
2024-10-06 19:00:00,13.258,Lab
2024-10-06 19:00:00,9.245,Hostel
2024-10-06 20:00:00,9.32,Hostel
2024-10-06 20:00:00,14.423,Lab
2024-10-06 20:00:00,5.504,Sports
2024-10-06 20:00:00,11.836,Admin
2024-10-06 20:00:00,6.655,Library
2024-10-06 21:00:00,8.116,Admin
2024-10-06 21:00:00,8.126,Hostel
2024-10-06 21:00:00,5.794,Library
2024-10-06 21:00:00,12.558,Lab
2024-10-06 21:00:00,4.273,Sports
2024-10-06 22:00:00,11.433,Lab
2024-10-06 22:00:00,6.902,Library
2024-10-06 22:00:00,3.964,Sports
2024-10-06 22:00:00,8.911,Admin
2024-10-06 22:00:00,6.423,Hostel
2024-10-06 23:00:00,7.893,Hostel
2024-10-06 23:00:00,3.18,Sports
2024-10-06 23:00:00,10.234,Admin
2024-10-06 23:00:00,7.414,Library
2024-10-06 23:00:00,12.237,Lab
2024-10-07 00:00:00,11.656,Lab
2024-10-07 00:00:00,6.769,Hostel
2024-10-07 00:00:00,5.961,Library
2024-10-07 00:00:00,4.459,Sports
2024-10-07 00:00:00,10.059,Admin
2024-10-07 01:00:00,10.084,Admin
2024-10-07 01:00:00,3.962,Sports
2024-10-07 01:00:00,7.418,Hostel
2024-10-07 01:00:00,10.501,Lab
2024-10-07 01:00:00,5.826,Library
2024-10-07 02:00:00,9.765,Admin
2024-10-07 02:00:00,3.297,Sports
2024-10-07 02:00:00,8.458,Hostel
2024-10-07 02:00:00,6.51,Library
2024-10-07 02:00:00,11.543,Lab
2024-10-07 03:00:00,5.332,Library
2024-10-07 03:00:00,3.531,Sports
2024-10-07 03:00:00,10.042,Admin
2024-10-07 03:00:00,11.916,Lab
2024-10-07 03:00:00,8.889,Hostel
2024-10-07 04:00:00,8.133,Hostel
2024-10-07 04:00:00,10.006,Admin
2024-10-07 04:00:00,5.314,Library
2024-10-07 04:00:00,10.776,Lab
2024-10-07 04:00:00,3.388,Sports
2024-10-07 05:00:00,11.018,Lab
2024-10-07 05:00:00,10.012,Admin
2024-10-07 05:00:00,5.506,Library
2024-10-07 05:00:00,4.569,Sports
2024-10-07 05:00:00,8.096,Hostel
2024-10-07 06:00:00,4.485,Sports
2024-10-07 06:00:00,7.745,Hostel
2024-10-07 06:00:00,9.962,Admin
2024-10-07 06:00:00,6.57,Library
2024-10-07 06:00:00,12.731,Lab
2024-10-07 07:00:00,9.765,Admin
2024-10-07 07:00:00,12.453,Lab
2024-10-07 07:00:00,5.677,Library
2024-10-07 07:00:00,7.619,Hostel
2024-10-07 07:00:00,4.232,Sports
2024-10-07 08:00:00,8.695,Library
2024-10-07 08:00:00,12.252,Admin
2024-10-07 08:00:00,10.04,Hostel
2024-10-07 08:00:00,7.167,Sports
2024-10-07 08:00:00,14.633,Lab
2024-10-07 09:00:00,8.934,Hostel
2024-10-07 09:00:00,7.763,Library
2024-10-07 09:00:00,10.809,Admin
2024-10-07 09:00:00,6.802,Sports
2024-10-07 09:00:00,13.879,Lab
2024-10-07 10:00:00,15.272,Lab
2024-10-07 10:00:00,9.954,Hostel
2024-10-07 10:00:00,8.427,Library
2024-10-07 10:00:00,11.279,Admin
2024-10-07 10:00:00,6.668,Sports
2024-10-07 11:00:00,8.831,Library
2024-10-07 11:00:00,12.671,Admin
2024-10-07 11:00:00,6.17,Sports
2024-10-07 11:00:00,14.049,Lab
2024-10-07 11:00:00,9.33,Hostel
2024-10-07 12:00:00,7.907,Library
2024-10-07 12:00:00,11.07,Admin
2024-10-07 12:00:00,14.815,Lab
2024-10-07 12:00:00,10.075,Hostel
2024-10-07 12:00:00,7.978,Sports
2024-10-07 13:00:00,10.853,Admin
2024-10-07 13:00:00,6.497,Sports
2024-10-07 13:00:00,10.384,Hostel
2024-10-07 13:00:00,7.349,Library
2024-10-07 13:00:00,14.089,Lab
2024-10-07 14:00:00,9.883,Hostel
2024-10-07 14:00:00,7.881,Library
2024-10-07 14:00:00,12.207,Admin
2024-10-07 14:00:00,6.555,Sports
2024-10-07 14:00:00,14.1,Lab
2024-10-07 15:00:00,11.633,Admin
2024-10-07 15:00:00,13.563,Lab
2024-10-07 15:00:00,5.858,Sports
2024-10-07 15:00:00,7.284,Library
2024-10-07 15:00:00,10.524,Hostel
2024-10-07 16:00:00,7.406,Sports
2024-10-07 16:00:00,11.504,Admin
2024-10-07 16:00:00,14.238,Lab
2024-10-07 16:00:00,7.694,Library
2024-10-07 16:00:00,10.063,Hostel
2024-10-07 17:00:00,11.724,Admin
2024-10-07 17:00:00,12.204,Lab
2024-10-07 17:00:00,9.745,Hostel
2024-10-07 17:00:00,6.199,Library
2024-10-07 17:00:00,7.083,Sports
2024-10-07 18:00:00,11.101,Admin
2024-10-07 18:00:00,5.044,Sports
2024-10-07 18:00:00,6.615,Library
2024-10-07 18:00:00,10.045,Hostel
2024-10-07 18:00:00,14.119,Lab
2024-10-07 19:00:00,15.355,Lab
2024-10-07 19:00:00,7.907,Library
2024-10-07 19:00:00,9.976,Hostel
2024-10-07 19:00:00,12.295,Admin
2024-10-07 19:00:00,6.496,Sports
2024-10-07 20:00:00,9.996,Hostel
2024-10-07 20:00:00,13.266,Lab
2024-10-07 20:00:00,6.33,Sports
2024-10-07 20:00:00,12.3,Admin
2024-10-07 20:00:00,8.297,Library
2024-10-07 21:00:00,10.851,Lab
2024-10-07 21:00:00,10.466,Admin
2024-10-07 21:00:00,5.507,Library
2024-10-07 21:00:00,3.037,Sports
2024-10-07 21:00:00,8.825,Hostel
2024-10-07 22:00:00,5.508,Library
2024-10-07 22:00:00,3.432,Sports
2024-10-07 22:00:00,12.489,Lab
2024-10-07 22:00:00,8.379,Admin
2024-10-07 22:00:00,7.56,Hostel
2024-10-07 23:00:00,2.335,Sports
2024-10-07 23:00:00,5.511,Library
2024-10-07 23:00:00,8.458,Hostel
2024-10-07 23:00:00,12.327,Lab
2024-10-07 23:00:00,10.288,Admin
2024-10-08 00:00:00,5.196,Library
2024-10-08 00:00:00,9.295,Admin
2024-10-08 00:00:00,3.798,Sports
2024-10-08 00:00:00,9.287,Hostel
2024-10-08 00:00:00,13.452,Lab
2024-10-08 01:00:00,11.823,Lab
2024-10-08 01:00:00,6.17,Library
2024-10-08 01:00:00,9.38,Admin
2024-10-08 01:00:00,3.533,Sports
2024-10-08 01:00:00,9.295,Hostel
2024-10-08 02:00:00,3.43,Sports
2024-10-08 02:00:00,6.931,Library
2024-10-08 02:00:00,11.021,Admin
2024-10-08 02:00:00,9.166,Hostel
2024-10-08 02:00:00,12.142,Lab
2024-10-08 03:00:00,7.419,Library
2024-10-08 03:00:00,9.154,Admin
2024-10-08 03:00:00,7.236,Hostel
2024-10-08 03:00:00,2.752,Sports
2024-10-08 03:00:00,11.97,Lab
2024-10-08 04:00:00,10.229,Admin
2024-10-08 04:00:00,3.801,Sports
2024-10-08 04:00:00,9.17,Hostel
2024-10-08 04:00:00,5.86,Library
2024-10-08 04:00:00,12.772,Lab
2024-10-08 05:00:00,12.334,Lab
2024-10-08 05:00:00,4.785,Library
2024-10-08 05:00:00,10.949,Admin
2024-10-08 05:00:00,3.481,Sports
2024-10-08 05:00:00,7.361,Hostel
2024-10-08 06:00:00,6.867,Hostel
2024-10-08 06:00:00,3.41,Sports
2024-10-08 06:00:00,11.425,Lab
2024-10-08 06:00:00,9.884,Admin
2024-10-08 06:00:00,6.876,Library
2024-10-08 07:00:00,3.488,Sports
2024-10-08 07:00:00,10.873,Lab
2024-10-08 07:00:00,9.94,Admin
2024-10-08 07:00:00,6.129,Library
2024-10-08 07:00:00,8.109,Hostel
2024-10-08 08:00:00,12.62,Lab
2024-10-08 08:00:00,11.059,Admin
2024-10-08 08:00:00,6.139,Sports
2024-10-08 08:00:00,10.189,Hostel
2024-10-08 08:00:00,7.948,Library
2024-10-08 09:00:00,10.738,Hostel
2024-10-08 09:00:00,8.19,Library
2024-10-08 09:00:00,12.813,Admin
2024-10-08 09:00:00,7.075,Sports
2024-10-08 09:00:00,13.339,Lab
2024-10-08 10:00:00,5.244,Sports
2024-10-08 10:00:00,10.188,Hostel
2024-10-08 10:00:00,13.415,Lab
2024-10-08 10:00:00,11.247,Admin
2024-10-08 10:00:00,8.692,Library
2024-10-08 11:00:00,10.183,Hostel
2024-10-08 11:00:00,14.712,Lab
2024-10-08 11:00:00,7.506,Library
2024-10-08 11:00:00,6.484,Sports
2024-10-08 11:00:00,10.657,Admin
2024-10-08 12:00:00,13.539,Lab
2024-10-08 12:00:00,10.586,Hostel
2024-10-08 12:00:00,8.91,Library
2024-10-08 12:00:00,6.429,Sports
2024-10-08 12:00:00,11.821,Admin
2024-10-08 13:00:00,10.779,Hostel
2024-10-08 13:00:00,13.429,Lab
2024-10-08 13:00:00,12.622,Admin
2024-10-08 13:00:00,7.197,Library
2024-10-08 13:00:00,5.095,Sports
2024-10-08 14:00:00,6.889,Sports
2024-10-08 14:00:00,14.399,Lab
2024-10-08 14:00:00,7.168,Library
2024-10-08 14:00:00,9.27,Hostel
2024-10-08 14:00:00,11.298,Admin
2024-10-08 15:00:00,13.412,Lab
2024-10-08 15:00:00,6.507,Sports
2024-10-08 15:00:00,10.21,Hostel
2024-10-08 15:00:00,9.681,Library
2024-10-08 15:00:00,10.857,Admin
2024-10-08 16:00:00,7.693,Library
2024-10-08 16:00:00,10.628,Hostel
2024-10-08 16:00:00,6.453,Sports
2024-10-08 16:00:00,10.718,Admin
2024-10-08 16:00:00,14.289,Lab
2024-10-08 17:00:00,7.776,Library
2024-10-08 17:00:00,10.813,Hostel
2024-10-08 17:00:00,5.697,Sports
2024-10-08 17:00:00,11.241,Admin
2024-10-08 17:00:00,12.511,Lab
2024-10-08 18:00:00,10.836,Hostel
2024-10-08 18:00:00,6.411,Sports
2024-10-08 18:00:00,14.162,Lab
2024-10-08 18:00:00,11.548,Admin
2024-10-08 18:00:00,9.45,Library
2024-10-08 19:00:00,14.434,Lab
2024-10-08 19:00:00,10.054,Hostel
2024-10-08 19:00:00,8.317,Library
2024-10-08 19:00:00,11.174,Admin
2024-10-08 19:00:00,7.061,Sports
2024-10-08 20:00:00,13.697,Lab
2024-10-08 20:00:00,11.412,Hostel
2024-10-08 20:00:00,8.197,Library
2024-10-08 20:00:00,11.643,Admin
2024-10-08 20:00:00,5.332,Sports
2024-10-08 21:00:00,3.562,Sports
2024-10-08 21:00:00,7.238,Hostel
2024-10-08 21:00:00,10.228,Admin
2024-10-08 21:00:00,12.425,Lab
2024-10-08 21:00:00,4.83,Library
2024-10-08 22:00:00,11.617,Lab
2024-10-08 22:00:00,3.577,Sports
2024-10-08 22:00:00,11.924,Admin
2024-10-08 22:00:00,7.876,Hostel
2024-10-08 22:00:00,5.495,Library
2024-10-08 23:00:00,8.105,Hostel
2024-10-08 23:00:00,11.645,Lab
2024-10-08 23:00:00,5.66,Library
2024-10-08 23:00:00,5.301,Sports
2024-10-08 23:00:00,10.212,Admin
2024-10-09 00:00:00,5.114,Sports
2024-10-09 00:00:00,6.882,Hostel
2024-10-09 00:00:00,11.643,Lab
2024-10-09 00:00:00,5.041,Library
2024-10-09 00:00:00,9.312,Admin
2024-10-09 01:00:00,10.633,Admin
2024-10-09 01:00:00,8.41,Hostel
2024-10-09 01:00:00,5.65,Library
